participant_id,n_kids,n_algokids,p_trans,n_nece_compare,s_demo,network_id,replication,generation,condition,cloned,mean_trial_score,algorithm,algorithm_description,exclusion_flag
2940,1,1,0.5238095238095238,8,0.1353352832366127,9,9,6,SSL,False,0.4778143034553291,1.0,"I basically would click on the first picture and the second and if they switched I would move on to the next until each picture stopped moving. Most of the time it worked out well, but other times it didn't. I would say that my strategy is fairly reliable. ",False
2077,1,1,0.5238095238095238,15,0.36787944117144233,3,3,0,A,True,0.4157800780915165,1.0,"I compared the first and the very last card, then the first with the second, and down the line. If a card traded places (moved close to the first card), I compared it to the one before it to see if they traded places. I continued to do this until all cards remained where they were. ",False
2977,1,1,0.5238095238095238,12,1.0,9,9,8,SSL,False,0.5209359737831266,1.0,"start with switching 2 and 1
then go to switch 3 and 2 (if they switch do step one again)
then switch 4 and 3 (if they switch do step 1 and 2 again)
then switch 5 and 4 (if they switch do step 1, 2 and 3 again)
then switch 6 and 5 (if they switch do step 1, 2, 3, and 4 again)

then by time you do all these steps none of the photos should move anymore and you will be correct.",False
3335,1,1,0.5238095238095238,11,0.1353352832366127,4,4,10,SSL,False,0.3800591259637661,1.0,I have use the image disorder from left to right by checking adjacent image,False
3146,1,1,0.5238095238095238,15,1.0,8,8,8,SSL,False,0.6920210170559822,1.0,"I began with the second tile to the left and compared it with the first. If it did not move, I would move to the next tile to the right and compare it with the tile immediately to its left. If they switched, I would again compare that tile to the one to its left. I repeated this strategy continuing to move one tile to the right every time the tiles stopped switching.",False
2975,1,1,0.5238095238095238,14,1.0,9,9,8,SSL,False,0.71271769633408,1.0,"start at the left and compare the first two, then compare two and three, if they flip then compare two and one, compare three and four if they flip then work down to one, then compare four and five, etc",False
3140,1,1,0.5238095238095238,7,0.36787944117144233,8,8,8,SSL,False,0.4730477314892899,1.0,"I tried to move #2 to #1, then #3 to #2, etc.",False
3560,1,1,0.5238095238095238,10,1.0,9,9,10,SSL,False,0.7156365978344,1.0,"move slot 2 to slot 1
if change
move slot 3 to slot 2
if change 
move slot 2 to slot 1
if change 
move slot 4 to slot 3 
if change 
move slot 3 to slot 2
repeat this cycle until change stops",False
1760,1,1,0.5238095238095238,6,0.01831563888873418,20,10,10,RM,False,0.5039352221969959,1.0,Start from picture 2 and swap with picture 1. Keep moving each picture to the left until it no longer swaps,False
2716,1,1,0.5238095238095238,12,0.1353352832366127,7,7,3,SSL,False,0.5593985056476342,1.0,"I started with the secon left-most picture, and switched it with the one to the right until it wouldn't move over, and repeated the process on the way down the line until they were all correct",False
3423,1,1,0.5238095238095238,11,0.36787944117144233,5,5,10,SSL,False,0.6897564790678568,1.0,"trying to get all images to the left, starting at image 1, and image 2.  then image 2 and image 3, image 3 and image 4.  if one image swapped, then repeated to determine if the swapped image could move further left",False
1302,1,1,0.5238095238095238,12,0.01831563888873418,20,10,9,RM,False,0.6781547524791781,1.0,"Start off by selecting the second picture and then click the picture immediately to its left (the first picture), then work your way to the right and always select the picture immediately to the left until you exhaust all new options.  ",False
1185,1,1,0.5238095238095238,13,1.0,19,9,9,RM,False,0.8241327747621454,1.0,Start on the outside on both ends work your way to the middle,False
2235,1,1,0.5238095238095238,9,0.36787944117144233,4,4,2,SSL,False,0.5240949626618125,1.0,"I started from (1) and switched to the right with (2)
Whether or not it switched, I would then compare (2) with (3). 
Now if (2) and (3) switched, I would now go back and compare the Old (1) with the new (2) to make sure that the new (2) wont replace it. 
If it didn't switch, I would move on to compare (3) and (4) and repeat the same process above. 

CONTINUED  EXAMPLE YOU MAY READ: 

Compare (3) and (4) 

If switched, compare new (3) with old (2) and Old (1). This will keep all images updated as you move forward. 
if not switched, continue to move forward by switching (4) and (5) … etc .
Good luck!

",False
3220,1,1,0.5238095238095238,8,0.36787944117144233,2,2,9,SSL,False,0.6489438633294776,1.0,"Start with the card furthest from the right.  Swap it with the furthest card to the right.  Now move to the card third from the white and repeat this process, however this time if it swaps, then again compare it to the next card to the right.  Repeat this process until you have done this for each card. ",False
2811,1,1,0.5238095238095238,13,1.0,7,7,9,SSL,False,0.7266019938547411,1.0,select 2nd image and click nect to its left,False
3171,1,1,0.5238095238095238,11,1.0,5,5,9,SSL,False,0.813572627838362,1.0,Start from the left and work your way right. When a swap happens click the one on the left and go back until it doesn't swap left anymore. Continue going right.,False
1695,1,1,0.5238095238095238,11,0.01831563888873418,17,7,10,RM,False,0.2416712580348944,1.0,"try to move them over one by one starting at the 2nd one, i experimented and it didnt work",False
2722,1,1,0.5238095238095238,13,0.1353352832366127,7,7,3,SSL,False,0.5908889833588693,1.0,"Compare the first two images. If they swap, click the third image and try and swap it with the second. If it swaps, then try to swap with the first. Keep working your way to the right one image at a time, trying to swap it with the previous image each time there is a swap.",False
150,1,1,0.5238095238095238,10,0.36787944117144233,16,6,1,RM,False,0.7097783440065379,1.0,"Start at one end (I started on the left). If they switch places, check the one that moved left against the one to its left until it is no longer moving. Continue going to the right until you have moved the one on the right to its final spot",False
2597,1,1,0.5238095238095238,13,0.1353352832366127,5,5,6,SSL,False,0.4911217862059578,1.0,Swap the first two pictures. Then compare the 2nd with the 3rd and move down the line if they dont switch. If they do switch then check the photo that moved with the one on the left rather than right until it stops moving.,False
2903,1,1,0.5238095238095238,9,0.1353352832366127,9,9,3,SSL,False,0.7352313487378421,1.0,"Start from the second one from the left.  Swap that with the first one.  Keep moving each picture to the left. Once you get the next one, click on the next one to the right that you have not swapped and start by swapping it with the one to the left.  continue until every tile has been moved as far to the left as it can be. ",False
2909,1,1,0.5238095238095238,10,1.0,9,9,3,SSL,False,0.7185294314964645,1.0,"Start by picking the 2nd picture from the left and comparing it to the first. Then, regardless of whether or not it flips, take the 3rd image and compare it to the picture in the 2nd image slot. Keep comparing until it doesn't move anymore. Do this for all remaining slots down the line, going left.",False
2906,1,1,0.5238095238095238,12,1.0,9,9,3,SSL,False,0.7027084303074979,1.0,"start  from left end . Compare 1st 2 image if swaped got to 2nd and 3rd image then 1and 2 continue till the 
end ",False
2804,1,1,0.5238095238095238,13,0.36787944117144233,7,7,8,SSL,False,0.4470010564718855,1.0,i started with the second tile from the left and clicked on it then on the one furthest to the left. if it switched i would go to the next tile over and see if it would switch with the one to its left until all were switched.,False
2900,1,1,0.5238095238095238,13,0.36787944117144233,9,9,3,SSL,False,0.6026893464881757,1.0,i choose the 1st box then try to swap to 2nd box. if it move i will try next box or the same box for different box. vice versa,False
3137,1,1,0.5238095238095238,13,1.0,8,8,8,SSL,False,0.6589175565019112,1.0,I would click on the second from the left and continue to use a phase strategy until the fathers left couldn't move. At that point once you see the two too the left not move in that instance everything would come together. ,False
2880,1,1,0.5238095238095238,11,0.0,8,8,7,SSL,False,0.6224875845655066,1.0,I tried to break the 6 pictures into 2 set of 3 pics and sorted them separately and than merge them.,False
2765,1,1,0.5238095238095238,3,0.049787068367863944,7,7,6,SSL,False,0.7103758268593434,1.0,I started clicking on the one to the left and the second from the left. Then clicked on third picture from left and second if they swapped then i clicked on first picture and then continued down the row,False
1281,1,1,0.5238095238095238,9,0.36787944117144233,20,10,8,RM,False,0.7878680027930777,1.0,"Begin with comparing the second picture to the picture on the left. Once it stops moving, move on to the third picture, and compare it with the pictures to the left until it stops moving. Then, move on to the fourth picture and compare it with the pictures to the left. Then, move on to the fifth picture and compare it with the pictures to the left. Finally, choose the sixth picture and compare it with the pictures to the left. Once the sixth picture stops moving, the pictures should be in numerical order.",False
3081,1,1,0.5238095238095238,12,0.0,10,10,8,SSL,False,0.3568985056476342,1.0,I pick the furthest picture on the right and I go move it to the farther right side. I continue down the line until I feel that the pictures are in order. ,False
2932,1,1,0.5238095238095238,8,1.0,9,9,5,SSL,False,0.7882732518896356,1.0,Start by picking the second image from the left and then selecting the leftmost image. Next select the third image from the left and then pick the image to its left. If they swap  pick the image you picked first before and select the image to its left again. When the swapping stops more to the fourth image from the left and use the same process. Do the same for the fifth and sixth images.,False
2481,1,1,0.5238095238095238,10,0.1353352832366127,2,2,6,SSL,False,0.7423322668196797,1.0,"Compare first two items, if they switch move on to the next two, repeat until they don't switch.  When they do switch, back up one space and compare that one with the previous one, continue until they don't switch. Then return where you left off in the sequence going right.",False
3106,1,1,0.5238095238095238,12,0.0,5,5,7,SSL,False,0.5511837164056945,1.0,"Start at the left most picture and see if it will switch with the next picture to the right.  If it does, then continue switching it down the line until it will not switch any more.  If it did not switch to begin with then use the strategy starting with the second picture to the left.  Then go through the pictures starting at the right, to see if they will still switch.  ",False
2958,1,1,0.5238095238095238,11,1.0,9,9,7,SSL,False,0.7891281833939177,1.0,"Click on the 2nd picture and the first
click on the 3rd and the 2nd
 (if they switch click on the 2nd and then 1st)
Click on the 4th picture and the 3rd
(if they switch click on the 3rd and 2nd, then if they switch click on the 2nd and first)
and so on....

basically always moving the next in line down as far to the right as you can each time. If it doesn't switch, move onto the next picture to the right.",False
2892,1,1,0.5238095238095238,15,1.0,8,8,7,SSL,False,0.5788333988134189,1.0,"I would try to swap the first and last one, and then I would swap left to right down the line.",False
2872,3,2,0.5121951219512195,14,1.0,8,8,6,SSL,False,0.7409359737831267,1.0,"I'm not sure if it's the most efficient way, but it will solve it correctly. Select the 2nd tile from the left, and try to move it left. Then select the 3rd tile from the left, and try to move it all the way left. Repeat for the 4th all the way left, 5th all the way left, and 6th all the way left.",False
1292,3,2,0.5121951219512195,14,0.0,20,10,9,RM,False,0.7733660464441795,1.0,"Click the second tile, then click the tile to its left. Click the third tile, then click the tile to its left. If it moves, click it in its new position, then click the tile to its left. Continue comparing tiles to those to their left until none move.",False
3506,3,2,0.5121951219512195,9,0.36787944117144233,8,8,10,SSL,False,0.8409359737831267,1.0,working from left to right (starting on picture 2) swap pictures as far left as they will go.,False
2603,3,2,0.5121951219512195,7,0.36787944117144233,5,5,6,SSL,False,0.6954231902383361,1.0,"I started on the 2nd picture and clicked on the one to the left. I then clicked on the 2nd picture again and the one to the right (#3). If they didn't change places I continued down the line to the next picture and clicked to the right. If the pictures swap, click on the picture to the left until they do not swap, then continue back where you left off until you get to the last picture.",False
2544,3,2,0.5121951219512195,8,0.36787944117144233,2,2,8,SSL,False,0.5925912228796845,1.0,"I used the start from second window then go left, then third window to second, then second to first and so on, comparing each two windows you're using, second and first, then third and second, then fourth and third, then fifth and fourth, then fourth and third, moving the picture closer to first if the picture changes, if not move to higher window.",False
410,3,2,0.5121951219512195,11,1.0,13,3,2,RM,False,0.933902662993572,1.0,"Select 1 and 2. If switch, compare 2 to 3. From there, every time there is a switch, compare the previous 2 options.
EX:
1-2 = swap
2-3 = swap
1-2 = no swap
3-4 = swap
3-2 = swap
2+1 = no swap
etc",False
2487,3,2,0.5121951219512195,9,1.0,2,2,6,SSL,False,0.6956365978344,1.0,"Starting with the 2nd photo, always compare the photo you are moving to the photo to the left of it until it is done moving. If the photo does not move to the left, move to the next photo in the line and compare that photo to the one to the left of it and continue the pattern until it stops moving and repeat for remaining photos.",False
3498,3,2,0.5121951219512195,11,1.0,8,8,10,SSL,False,0.8179784673091366,1.0,I started with the 2nd tile and worked to the left.  Move down each subsequent tile until they stop moving left.  ,False
2485,3,2,0.5121951219512195,1,0.01831563888873418,2,2,6,SSL,False,0.8538379901816466,1.0,"Start from the far left and click through them image until you get a pair that moves. If it moves, pair it with images to the left of it until it doesn't move. Then begin with the image you originally compared it to and keep moving to the right. ",False
2062,3,2,0.5121951219512195,13,0.36787944117144233,9,9,2,SSL,False,0.6967761333183411,1.0,"Working from left to right, swap each one to the left until it will go no further, then move on to the next image",False
1301,3,2,0.5121951219512195,10,1.0,20,10,9,RM,False,0.6224875845655066,1.0,"I I started on the left and clicked the first two pictures.  Then I moved to the third picture.  I clicked it and the second picture.  If they switched, I clicked the new second and the first.  Then I moved the the fourth picture.  I clicked it and two the left making sure everything was in order.  I kept at this pattern all the way to the last two pictures.",False
1903,3,2,0.5121951219512195,14,0.0,9,9,1,SSL,False,0.7191634339686287,1.0,work right to left mobing photos from the right to the left a far as they will go,False
2558,3,2,0.5121951219512195,13,1.0,5,5,3,SSL,False,0.6317532915735068,1.0,Start with the two on the left and keep going from left to right until they are in the correct order.,False
2971,3,2,0.5121951219512195,12,1.0,9,9,8,SSL,False,0.8000549744405889,1.0,"1) First switch 2 & 1
2) Then switch 3 & 2 (if they switch repeat step 1)
3) Then switch 4 & 3 (if they switch repeat steps 1 & 2 till there are no more switches)
4)  Then switch 5 & 4 (if they switch repeat steps 1, 2 & 3 till there are no more switches)
5)  Then switch 6 & 5 (if they switch repeat steps 1, 2, 3 & 4 till there are no more switches)",False
2747,3,2,0.5121951219512195,7,1.0,7,7,5,SSL,False,0.8004602235371466,1.0,"1.    X <> X      X      X      X      X
 
2.    X     X <>  X      X      X      X
If selected images switch, then compare the two leftmost images.

3.    X     X      X <>  X      X      X
If selected images switch, then compare the leftmost of the pair with the next image to the left.
Repeat to the left until no images switch.
4.    X     X      X      X <>  X      X
If selected images switch, then compare the leftmost of the pair with the next image to the left.
Repeat until no images switch.
5.    X     X      X      X      X <>  X
If selected images switch, then compare the leftmost of the pair with the next image to the left.
Repeat until no images switch.

       ",False
3109,3,2,0.5121951219512195,12,1.0,5,5,7,SSL,False,0.779688330317701,1.0,"I started with the left most one, I then clicked the one to the right to it, if the picture did not move then I moved to the next picture to the right, if the picture DID move then I clicked the picture that moved and clicked the picture to IT'S left until it stopped moving. Then I moved on to the next picture I had not tested yet with the same process.",False
2936,3,2,0.5121951219512195,11,1.0,9,9,5,SSL,False,0.7822019827214632,1.0,"Move each picture to the left starting with the 2nd picture. Move each picture until it won't move anymore. Then go on to the next one and move it as far to the left as it will go. Continuing to do this until each picture is moved as far to the left as possible. Example: Click picture two and attempt to switch it with picture one. Then go to picture 3 and try to switch it with picture 2. If it works then try to switch that picture with the first picture. Keep doing this until all of your pictures are moved as far left as possible. 

",False
1540,3,2,0.5121951219512195,9,0.36787944117144233,13,3,10,RM,False,0.6563543551274338,1.0,"Begin with the second from the left, click it and compare it to the first one. Repeat the process with squares #2 and #3, #3 and #4, etc, do not compare any further if they do not move to the left.",False
3087,3,2,0.5121951219512195,11,0.36787944117144233,10,10,8,SSL,False,0.713818626844351,1.0,"Click on the second picture and see if it will switch with the first, then continue going down the line left wise to see which ones switch until you get to the end. ",False
1059,3,2,0.5121951219512195,13,0.006737946999085467,18,8,5,RM,False,0.5053550918862553,1.0,"Start with the first and second images. Then compare the second and third image. If the third image moves, then click on first and second image again. Continue down the row, moving the image toward the first image until it stays in place. Then you can double check images by clicking on one and two, then three and four, then five and six, to make sure that all images are in the correct position. ",False
3348,3,2,0.5121951219512195,13,1.0,4,4,10,SSL,False,0.6190475016436555,1.0,"Compare the first picture with the one on its right. If they don't switch, continue down the line. If they do, then compare the leftmost picture with the one to its left. Repeat until you get to the last two on the line.",False
1763,3,2,0.5121951219512195,15,1.0,20,10,10,RM,False,0.8144150222072299,1.0,"Starting with the second image, go from left to right attempting to swap each image with all previous images until they no longer swap. In other words, start by clicking the second image and then the first image. Regardless of whether or not they swap, click the third image and then the second image. If they swap, click the same image again (now in the second spot) and attempt to swap it with the first image. Continue this pattern until you've gone through the final image.",False
3103,3,2,0.5121951219512195,10,1.0,10,10,9,SSL,False,0.8094582185491277,1.0,"I started with the second image on the left, and compared it with the first one. Then I moved to the third image from the left and compared it to the second one, if they switched, I compared it to the first one, and I moved on down the line using the same strategy until I got to the first image on the right.",False
2431,3,2,0.5121951219512195,14,1.0,4,4,6,SSL,False,0.8102359401060699,1.0,Start with the second most left picture then compare it to the left most one. If it moves then select the 3rd from the left and swap it with the 2nd from the left. If it moves then swap it with the 1st left one. Basically you keep swapping the images left until they stop moving left. Once they stop moving left you go to the next image.,False
1955,3,2,0.5121951219512195,12,1.0,9,9,1,SSL,False,0.7257036271809,1.0,start with the second image and move to the first one. and next click on the 3rd one and move to the previous this helps me,False
1962,5,3,0.5081967213114754,12,0.36787944117144233,9,9,1,SSL,False,0.8801196472525146,1.0,start with the 2nd image and click the first one. then click the 3rd one and move to the previous one.,False
2981,5,3,0.5081967213114754,10,1.0,9,9,8,SSL,False,0.8780431401210622,1.0,Start with the 2nd image and try to move it all the way to the left (1st spot) and then repeat this with the 3rd image and so on until you are finished.,False
1899,5,3,0.5081967213114754,7,0.36787944117144233,7,7,1,SSL,False,0.7999274134962668,1.0,"Starting on the left and going in order, swap each tile with the tile in front of it. If they do not switch, you can move on to the next tile, if they do, try swapping it with the tile that is now to the left of it. Continue this strategy with each tile.",False
2588,5,3,0.5081967213114754,11,0.36787944117144233,5,5,5,SSL,False,0.8331229454306378,1.0,"1. Work left to right
2. Compare first and second images
3. Compare second and third, if images switch work backwards until it stops moving. 
4. Continue from the right most image you clicked on and repeat process from step 3.",False
3218,5,3,0.5081967213114754,14,1.0,2,2,9,SSL,False,0.7573078558692944,1.0,"I would click on the 2nd image, and try to swap it with the one of the left (the 1st image). If it swaps, it swaps. If it doesn't swap, then I click on the 3rd image and try to swap it with the one in the left (which is the 2nd image). If it swaps, then I would click the 2nd image, and try to swap to the one on the left (1st image). If it swaps, then I would click on the 4th image, and try to swap it with the one in the left (3rd image). Basically as long as the images keep swapping, I repeat the step of clicking the image and the one left to it until I can't swap no more. A useful hit is try to remember the image that keeps shifting to the right, so you don't repeat any contributions.",False
2294,5,3,0.5081967213114754,5,0.1353352832366127,2,2,3,SSL,False,0.7830124809145789,1.0,"I worked from left to right, starting with 1 and 2, then 2 and 3, 3 and 4, and so on.  If an image advanced, I would attempt to move it further until it could no longer, then pick up where I left off.",False
3118,5,3,0.5081967213114754,14,1.0,5,5,7,SSL,False,0.7722738422638521,1.0,"start at the left and select the one to the right if they switch test backwards until they dont switch. 
keep doing this until they no longer switch takes about 12 moves
",False
2347,5,3,0.5081967213114754,14,1.0,2,2,4,SSL,False,0.6692284673091367,1.0,"Start from far left and move to the right. If anything switches, then move it back to the left until switching ends, then continue to the right from where you left off. It's really just common sense. It's very important to remember where you left off so you don't repeat.",False
2948,5,3,0.5081967213114754,12,1.0,9,9,6,SSL,False,0.77164183579768,1.0,when the picture move left to right then changes any images can move to check right to left means this way you move the images can gain bonuses.,False
2794,5,3,0.5081967213114754,11,1.0,7,7,8,SSL,False,0.7849491012927576,1.0,"Click on the image that second most left and then the left most image and see if they flip. Next, click the third most left image and then the second most left image and see if they flip. Keep going until the image stops. Repeat this process until you have sorted the last image",False
3321,5,3,0.5081967213114754,10,1.0,2,2,10,SSL,False,0.6992000429363067,1.0,"Starting with the 2nd picture, compare it with the choice to the left. Then move to the 3rd picture and compare it with the choice on the left. If it moves try to move it further to the left. It it does not move then select the 4th picture and compare it to the choice on the left. Keep moving it until it stops. Then go to the 5th picture, etc...",False
2234,5,3,0.5081967213114754,14,1.0,2,2,2,SSL,False,0.6425686268443511,1.0,"Begin at the left and check that pair first. Check each pair from left to right. If a pair swaps, test the newly moved tile going from right to left.",False
3036,5,3,0.5081967213114754,10,1.0,10,10,5,SSL,False,0.882461516727251,1.0,"Starting from the left, compare the first two. Next compare the second and third. If those two swap, then compare the first two again. Now continue moving right in your comparisons, comparing three and four. If they don't swap, continue moving right. If they do swap, continue walking back to the left with the comparisons until the swapping stops, then go back to where you left off moving right.",False
2959,7,4,0.5061728395061729,9,1.0,9,9,7,SSL,False,0.8565291364479675,1.0,first click the second image then the first wait and see whether it swap or not then if not click the third and the second one and see whether it swap or not and if it swaps then click the second one and the first one then wait to see there is a swap or not and if not continue it with the remaining.,False
2914,7,4,0.5061728395061729,9,0.36787944117144233,9,9,4,SSL,False,0.8906797941762978,1.0,"(counting from left to right) click second position, then first
click on the third postion (p = 3), click on it and the left one until nothing swap:

p=3
click on 3  and its left 2
if nothing swap: click on (p+1 = 4);
if swapped: click on 2 and its left 1

p=4:
click on 4  and its left 3
if nothing swap: click on (p+1 = 5);
if swapped: click on 3 and its left 2, ... if swapped click on 2 and 1...
",False
3127,7,4,0.5061728395061729,8,0.36787944117144233,5,5,8,SSL,False,0.8219249001778582,1.0,"Click 1 and 2

Click 2 and 3

If 2 and 3 swap, then swap 2 and 1

Swap 3 and 4

If 3 and 4 swap, then swap 3 and 2, then swap 2 and 1

Swap 4 and 5

If 4 and 5 swap, then swap 4 and 3, then swap 3 and 2, then swap 2 and 1
 
Swap 5 and 6

If 5 and 6 swap, then swap 5 and 4,, then swap 4 and 3, then swap 3 and 2, then swap 2 and 1",False
2964,7,4,0.5061728395061729,14,1.0,9,9,7,SSL,False,0.8409359737831267,1.0,"1) attempt to switch the second photo from the left with the first photo
2) if this worked, move down the photos (3rd to 2nd, 2nd to 1st), until none of the photos can be switched.",False
2027,7,4,0.5061728395061729,6,0.36787944117144233,10,10,2,SSL,False,0.7091542512321733,1.0,"Select the second image, then the first, then the third with the second if they change, select the second with the first, and so on. Do that until you reach the last one and that the last and the penultimate do not change.
",False
2733,7,4,0.5061728395061729,13,1.0,7,7,4,SSL,False,0.882461516727251,1.0,"1. First choose the picture that is second from the left and try to swap it with the picture first from the left. 
2. Whether or not it switches, click on the third picture from the left.  
3. Try to swap it with the second picture from the left. 
4. If it swaps then try and swap the current picture that second from the left with the first picture from the left. If doesn't, move on to the the fourth from the left. 
5. Click on fourth from the left and try to swap it with third from the left. If it swaps continue trying to swap that picture back to the first. When it doesn't swap, stop and move on to the fifth from the left. 
6. Continue this until you have finished the last picture. 
",False
3482,7,4,0.5061728395061729,11,1.0,7,7,10,SSL,False,0.829393545737202,1.0,first select second image if it swap or not swap select third image if it swap again select the image if not select fort image and vice versa ,False
2717,7,4,0.5061728395061729,11,1.0,7,7,3,SSL,False,0.8873556435794198,1.0,"Compare the 2nd to left most image with the one to the left of it. If it moves, continue comparisons until you reach the first image or until the image does not move. Then move to the image to the right and repeat this process.",False
3563,7,4,0.5061728395061729,13,1.0,10,10,10,SSL,False,0.8377507120751376,1.0,"Begin with the image 2nd to the left.  Move it left until it won't move anymore.  Then try moving the image 3rd to the left as far as it will go.  Then the 4th, 5th, and 6th.  Keep moving each one left.",False
1944,7,4,0.5061728395061729,5,0.1353352832366127,7,7,1,SSL,False,0.7759405651513543,1.0,"I always compare an image to one directly next to it. Start with the one all the way on the left (position 1) comparing to position 2, then position 2 and 3. If the image swap, compare that image to the one to the left of it and keep going until it stops moving. When an image doesn't move, compare it to the one to the right of it. If it still doesn't move keep comparing the next position to the one on the right.",False
2802,9,5,0.504950495049505,12,1.0,7,7,8,SSL,False,0.7759405651513543,1.0,"Click on the second image to the left.  Then, click on image to the left of it and see if the images swap.

Click on the third image to the left.  Then, click on the image to the left of it and see if the images swap.  If the images swap, compare the second image and the image to the left of it.  If they don't swap, move on to next step.

Repeat this process with the fourth image, fifth and sixth images.",False
2567,9,5,0.504950495049505,12,1.0,5,5,4,SSL,False,0.8409359737831267,1.0,"I started by comparing the first two. If it moved, then I continued on and compared the second one with the next one. If it didn't move, I moved on to the third and fourth ones. If it did move, I then tried the first one and the one that is now in the second spot. I would then move to the third and fourth spots and continue the pattern.",False
3134,9,5,0.504950495049505,10,1.0,5,5,8,SSL,False,0.882461516727251,1.0,"Starting left to right in sequence. If the switch continue shifting first picture right, while shifting the second image back to the left.",False
2888,11,6,0.5041322314049587,10,1.0,8,8,7,SSL,False,0.8344536271809,1.0,"I started with tile 2 and compared it to tile 1, then worked my way up sequentially, comparing each tile to the preceding one (i.e. 3 to 2, 4 to 3, and so on) until the last tile. Whenever two tiles switched, I then repeated the process with the tile that had moved closer to 1, comparing it to the preceding tile, until the comparison yielded no switch, at which point I continued with the original incremental sequence of 2-6 until completion.",False
2022,8,4,0.4505494505494505,9,1.0,7,7,2,SSL,False,0.7895954966556366,1.0,"Start by comparing the leftmost image to the one next to it. If they do not swap, move onto the next image. If they do swap, then compare the image that swapped with the one to the left of it until it stops moving. ",False
1991,8,4,0.4505494505494505,12,1.0,9,9,2,SSL,False,0.7817523003137389,1.0,"Compare starting at one end such as 1-2 or 5-6 and when no swap back, move to next one over from the two you used",False
2148,8,4,0.4505494505494505,9,0.1353352832366127,2,2,1,SSL,False,0.5873556435794198,1.0,i just compared the pictures and then got an idea while comparing them.,False
3175,8,4,0.4505494505494505,9,0.049787068367863944,5,5,9,SSL,False,0.8327176963340801,1.0,"Starting from the left side, I compared the image to the image on the right side.  If they swapped, I compared the image now on the left side to the image to the left of that until it stopped swapping.  Then, I returned to the first image I clicked on and repeated the steps listed above.",False
2512,8,4,0.4505494505494505,11,1.0,2,2,7,SSL,False,0.9233425160697888,1.0,I started with the 2nd photo and compared to the left and once it didn't move i would go to the 3rd photo and move to the left until that didn't move until all pictures stop switching.,False
3167,8,4,0.4505494505494505,1,0.01831563888873418,5,5,9,SSL,False,0.8677222877023076,1.0,"I started with 1 and 2. Regardless of whether they switched, I moved to 2 and 3. The moved down the line to 6 until there were no more images that would switch.",False
2787,6,3,0.4366197183098592,9,1.0,7,7,7,SSL,False,0.8712683654729109,1.0,"Click second most tile to the left, and then the leftmost. Then move one tile to the right of the second most that you just clicked on and click on the one to the left of it. If the two switch, then click on the tile that moved again and click the tile to the left of it. Repeat this process until the tiles stop switching and your done.",False
2237,6,3,0.4366197183098592,12,1.0,2,2,2,SSL,False,0.7292931401210622,1.0,Compared from left to right and if card were flipped kept checking towards the left.,False
3540,6,3,0.4366197183098592,13,1.0,10,10,10,SSL,False,0.7935340228646922,1.0,Start with the second image from the left and compare to left most image. Then move to next left most image and compare until it doesn't go further. Continue this process for each image until you are all the way on the right side. ,False
2480,6,3,0.4366197183098592,13,0.36787944117144233,2,2,6,SSL,False,0.884158842600401,1.0,"Start with the 2nd photo and compare it to the one on the left. Then go to the 3rd photo and compare to the one on the left. If it switches, compare it again to the one on the left until it stops switching. Then go to the 4th photo and do the same until it stops switching, and continue on until you've gone all the way through. ",False
2729,6,3,0.4366197183098592,11,1.0,7,7,3,SSL,False,0.8405693296602388,1.0,I took the two most left pictures and tried to swap them. I kept moving left to right. Once I found one that swaps I would continue trying to spat it with next left photo until swap stops. I would do this until I get to the end.,False
3508,6,3,0.4366197183098592,9,1.0,7,7,10,SSL,False,0.7947942034655322,1.0,"1. Organize the items as 1,2,3,4,5,6. That's the order you put them in in your mind.  Start on the 2. Click it. Then click #1. If nothing happens then click #3, then click item #2. If nothing happens, click item #4, then click #3. If they switch, THEN ITEM #4 BECOMES ITEM #3. CLICK THE NEW #3, THEN CLICK #2, IF THEY DONT SWITCH, MOVE TO ITEM 5 AND REPEAT UNTIL IT DOESNT SWITCH WITH THE ITEM TO THE LEFT. !!!!!!!KEEP TRACK OF YOUR ITEM YOU START THE PROCESS WITH!!! do this until you reach item # 6. When it doesnt switch, youre done!",False
3016,11,5,0.4214876033057851,9,1.0,10,10,4,SSL,False,0.8009359737831266,1.0,"A) Counting from the left side, compare Place 2 and Place 1. B) Compare Place 3 and Place 2. C) If the pictures DO NOT switch places, go on to step D. If the pictures DO switch places, continue working leftward by comparing Place 2 and Place 1. D) Repeat the above process with the pictures in Places 4-6, ""walking"" them leftward one place at a time until they stop switching with the adjacent picture. ",False
3499,4,2,0.411764705882353,13,1.0,8,8,10,SSL,False,0.8510464382991856,1.0,Always start with the 2nd left picture and compare it to the left. Then continue going until the picture cannot move left anymore. Then move on to the next picture on the right and start the same process. ,False
2578,4,2,0.411764705882353,10,0.36787944117144233,5,5,4,SSL,False,0.5286613768950822,1.0,"I started at the left and compare the first two, then I kept moving down the line comparing the next one to the one before.",False
1502,4,2,0.411764705882353,14,1.0,11,1,10,RM,False,0.6645438521961997,1.0,"Start at the left, click on the picture and work your way down the row, ignore the pictures, just work from left to right. When you finish the first spot, move to the second spot and work your way from left to right.  Ignore the picture movement.  Just click the boxes the same way every time. ",False
